,Feature Name,Importance,Standard Deviation
437,Frame6_PINKY_DIP_z,8.066833522383867e-05,0.0008620701443960287
438,Frame6_PINKY_TIP_x,0.00015343846211591646,0.0024067290266923946
439,Frame6_PINKY_TIP_y,0.0004775086073808081,0.004846450968239663
440,Frame6_PINKY_TIP_z,0.00013948623373157167,0.001884712065980067
441,Frame7_WRIST_x,1.787345703359665e-05,0.0004336114636493374
442,Frame7_WRIST_y,0.00021403367943195455,0.0019630078143121625
443,Frame7_WRIST_z,0.0,0.0
444,Frame7_THUMB_CMC_x,0.0001627063660765913,0.001984562640885519
445,Frame7_THUMB_CMC_y,0.00024246141129730342,0.0028013609915828576
446,Frame7_THUMB_CMC_z,0.00014631828263903516,0.002037215159644478
447,Frame7_THUMB_MCP_x,0.00035431231504713824,0.0031468500729128733
448,Frame7_THUMB_MCP_y,0.00013381220394915536,0.0019000913801398367
449,Frame7_THUMB_MCP_z,6.358367008618831e-05,0.0009571917305135113
450,Frame7_THUMB_IP_x,0.0003842832776910675,0.0038053871073297474
451,Frame7_THUMB_IP_y,0.00019166133557779318,0.0020907336376499654
452,Frame7_THUMB_IP_z,5.8073678458149495e-05,0.000692979559943528
453,Frame7_THUMB_TIP_x,0.00023902811306138444,0.0023325637580701403
454,Frame7_THUMB_TIP_y,0.0003048760826488886,0.0025286275424039003
455,Frame7_THUMB_TIP_z,4.969341391083409e-05,0.0008018946906170526
456,Frame7_INDEX_FINGER_MCP_x,0.00039986053856398414,0.003884677967830614
457,Frame7_INDEX_FINGER_MCP_y,0.0002681600383046493,0.0022635722094753175
458,Frame7_INDEX_FINGER_MCP_z,0.0005469461164851201,0.004028274990923847
459,Frame7_INDEX_FINGER_PIP_x,0.0002398833333519404,0.0021962869522051446
460,Frame7_INDEX_FINGER_PIP_y,0.00031070436947379116,0.0026461185819182166
461,Frame7_INDEX_FINGER_PIP_z,0.00021455642773277584,0.0020800163309219553
462,Frame7_INDEX_FINGER_DIP_x,0.00046484851333462705,0.004131870670150588
463,Frame7_INDEX_FINGER_DIP_y,0.00029164928317938944,0.002593805857071932
464,Frame7_INDEX_FINGER_DIP_z,0.000275077102909367,0.0033695346394972234
465,Frame7_INDEX_FINGER_TIP_x,0.000229406837494074,0.0025785312042459325
466,Frame7_INDEX_FINGER_TIP_y,0.00017951851994470847,0.0017064138264557005
467,Frame7_INDEX_FINGER_TIP_z,0.00017214246709255237,0.0019194093642673669
468,Frame7_MIDDLE_FINGER_MCP_x,0.00035835172780077085,0.003698092779031527
469,Frame7_MIDDLE_FINGER_MCP_y,0.0001481963529328768,0.001648349817135639
470,Frame7_MIDDLE_FINGER_MCP_z,0.0004440029183369751,0.0033994156310072072
471,Frame7_MIDDLE_FINGER_PIP_x,4.242352996261136e-05,0.0007042758425758073
472,Frame7_MIDDLE_FINGER_PIP_y,0.00019968649132043518,0.001957177388327594
473,Frame7_MIDDLE_FINGER_PIP_z,0.00046067852749155815,0.004368384230608753
474,Frame7_MIDDLE_FINGER_DIP_x,0.0002652591019143881,0.0029288128133822555
475,Frame7_MIDDLE_FINGER_DIP_y,0.00019643406054088545,0.0021671000213842073
476,Frame7_MIDDLE_FINGER_DIP_z,7.977041441285331e-05,0.0010865631392306216
477,Frame7_MIDDLE_FINGER_TIP_x,0.00042923761812256654,0.0037590934237954174
478,Frame7_MIDDLE_FINGER_TIP_y,0.0003131216537468296,0.0034586869536802445
479,Frame7_MIDDLE_FINGER_TIP_z,0.00015245620147649231,0.0017380701852644422
480,Frame7_RING_FINGER_MCP_x,0.00010076368258462306,0.0011501393654756026
481,Frame7_RING_FINGER_MCP_y,0.00016432653389079189,0.0022176528336139674
482,Frame7_RING_FINGER_MCP_z,0.00014856812209108121,0.00170832905314907
483,Frame7_RING_FINGER_PIP_x,0.00025189366391018426,0.003581614577162029
484,Frame7_RING_FINGER_PIP_y,0.00018919809157695057,0.0022519973817095077
485,Frame7_RING_FINGER_PIP_z,0.0005125392891046185,0.005293646796270213
486,Frame7_RING_FINGER_DIP_x,0.00029563211386450646,0.0033938989909313897
487,Frame7_RING_FINGER_DIP_y,0.00021108094215253531,0.0023674134088936733
488,Frame7_RING_FINGER_DIP_z,0.00018486433453161435,0.0017579277536058163
489,Frame7_RING_FINGER_TIP_x,0.0004090142678864716,0.00395319718326296
490,Frame7_RING_FINGER_TIP_y,0.0006577473271590596,0.005060838120670497
491,Frame7_RING_FINGER_TIP_z,0.00010227840052094693,0.0012455991895348043
492,Frame7_PINKY_MCP_x,0.00020979161646728022,0.0021243631225513343
493,Frame7_PINKY_MCP_y,0.00027085260995856903,0.0029678432277270607
494,Frame7_PINKY_MCP_z,0.00027525457185997144,0.002855230675153071
495,Frame7_PINKY_PIP_x,0.00013811773553362554,0.0025906283563768354
496,Frame7_PINKY_PIP_y,0.00011563952719987895,0.001252462835146435
497,Frame7_PINKY_PIP_z,0.00016736498179169878,0.0020411040015281866
498,Frame7_PINKY_DIP_x,0.00012766675160078177,0.001680753715415133
499,Frame7_PINKY_DIP_y,0.00022363474057276092,0.002427364242618724
500,Frame7_PINKY_DIP_z,7.031727115297488e-05,0.0009114340439979914
501,Frame7_PINKY_TIP_x,0.00034709680844437923,0.004056402669180204
502,Frame7_PINKY_TIP_y,0.0004336924844918632,0.004414987941444254
503,Frame7_PINKY_TIP_z,0.00011219324935499225,0.0013347649527676894
504,Frame8_WRIST_x,0.00010865676498149799,0.0015298698865771217
505,Frame8_WRIST_y,0.00029535572151095674,0.0027786778128810353
506,Frame8_WRIST_z,0.0,0.0
507,Frame8_THUMB_CMC_x,0.0002687201389922779,0.002595252042937912
508,Frame8_THUMB_CMC_y,0.0003241832955507894,0.002820680839285069
509,Frame8_THUMB_CMC_z,4.7519087832156096e-05,0.0008636437154217869
510,Frame8_THUMB_MCP_x,0.00033967124180234366,0.0029205878242102427
511,Frame8_THUMB_MCP_y,0.0004245500555901023,0.0033079287800899418
512,Frame8_THUMB_MCP_z,8.568063828984145e-05,0.0011833404329449594
513,Frame8_THUMB_IP_x,0.0004085368885779758,0.0031803258355941376
514,Frame8_THUMB_IP_y,0.0006148966823378582,0.004288865327041391
515,Frame8_THUMB_IP_z,0.00012601738534751846,0.0014847059985023396
516,Frame8_THUMB_TIP_x,0.0002843372848038508,0.002983779975838179
517,Frame8_THUMB_TIP_y,0.0003442827006824816,0.0031808660111456734
518,Frame8_THUMB_TIP_z,6.415793694652583e-05,0.0009658625747491122
519,Frame8_INDEX_FINGER_MCP_x,8.460020268983079e-05,0.0012984708491435575
520,Frame8_INDEX_FINGER_MCP_y,0.00029153516438058303,0.002894127263447831
521,Frame8_INDEX_FINGER_MCP_z,0.0003208985235039864,0.002963558130865403
522,Frame8_INDEX_FINGER_PIP_x,0.00023682592742454894,0.002497667844820548
523,Frame8_INDEX_FINGER_PIP_y,0.00045984657002389183,0.003841585964089492
524,Frame8_INDEX_FINGER_PIP_z,0.00012059137572069757,0.0015350276277855668
525,Frame8_INDEX_FINGER_DIP_x,0.0002911221880275298,0.003196217507096785
526,Frame8_INDEX_FINGER_DIP_y,0.0006164120702046486,0.004644022511948921
527,Frame8_INDEX_FINGER_DIP_z,0.00013480186852541935,0.0019280959591573147
528,Frame8_INDEX_FINGER_TIP_x,0.0001574007366355217,0.0016479540078787754
529,Frame8_INDEX_FINGER_TIP_y,0.0002438010226182651,0.002574514114752951
530,Frame8_INDEX_FINGER_TIP_z,4.422976116212637e-05,0.0006392661832073915
531,Frame8_MIDDLE_FINGER_MCP_x,0.00011122738683024149,0.0026924759049290676
532,Frame8_MIDDLE_FINGER_MCP_y,0.00021419390137211066,0.0019519881868080354
533,Frame8_MIDDLE_FINGER_MCP_z,0.00013400974815209674,0.0017769532580203513
534,Frame8_MIDDLE_FINGER_PIP_x,0.0002251978907443208,0.0033018583589931204
535,Frame8_MIDDLE_FINGER_PIP_y,0.00013452006783098297,0.0016145416442081017
536,Frame8_MIDDLE_FINGER_PIP_z,0.00018789937802120621,0.0029331786929203325
537,Frame8_MIDDLE_FINGER_DIP_x,0.00019091259232139943,0.002263934850551768
538,Frame8_MIDDLE_FINGER_DIP_y,0.0002921564707989516,0.0026264263371393267
539,Frame8_MIDDLE_FINGER_DIP_z,0.00024880650122093576,0.0020649873525692385
540,Frame8_MIDDLE_FINGER_TIP_x,0.00024444670828168325,0.0032271833547780153
541,Frame8_MIDDLE_FINGER_TIP_y,0.0002650281289605135,0.0023499285476141236
542,Frame8_MIDDLE_FINGER_TIP_z,0.0001441731643489557,0.0015014038565944801
543,Frame8_RING_FINGER_MCP_x,0.00012546107742798717,0.0019159653918105082
